publication_id,budget_code,publisher,regulation,supplier,supplier_id,start_date,end_date,claim_date,last_update_date,contact,contact_email,description,volume,reason,decision,url,subjects,source_currency,page_title,entity_id,entity_kind
571231,,משרד האוצר,התקשרות עם ספק יחיד,"היינט מערכות בע""מ",513400028,2015-12-01,2018-11-30,2015-11-23,2015-11-04,אסנת תורג'מן,osnatt@mof.gov.il,"רכישת מערכת ++SNS - מערכת לניהול והפצה של התראות והודעות ממערכות מחשוב וכלי ניתור. המערכת פותחה ומשווקת ע""י חברת היינט מערכות בע""מ.",,,טרום החלטת ועדה,http://www.mr.gov.il/ExemptionMessage/Pages/ExemptionMessage.aspx?pID=571231,"[u'\u05de\u05d7\u05e9\u05d5\u05d1 \u05d5\u05ea\u05e7\u05e9\u05d5\u05e8\u05ea', u'\u05de\u05db\u05e9\u05d9\u05e8\u05d9 \u05ea\u05e7\u05e9\u05d5\u05e8\u05ea \u05d5\u05d0\u05d1\u05d9\u05d6\u05e8\u05d9\u05dd', u'\u05e8\u05db\u05d9\u05d1\u05d9\u05dd \u05dc\u05d8\u05db\u05e0\u05d5\u05dc\u05d5\u05d2\u05d9\u05d5\u05ea \u05de\u05d9\u05d3\u05e2 \u05d5\u05e9\u05d9\u05d3\u05d5\u05e8', u'\u05d9\u05d7\u05d9\u05d3\u05d5\u05ea \u05d0\u05d7\u05e1\u05d5\u05df \u05e0\u05ea\u05d5\u05e0\u05d9\u05dd', u'\u05de\u05d7\u05e9\u05d1\u05d9\u05dd', u'\u05ea\u05d5\u05db\u05e0\u05d5\u05ea', u'\u05e6\u05d9\u05d5\u05d3 \u05e0\u05dc\u05d5\u05d5\u05d4 \u05dc\u05de\u05d7\u05e9\u05d5\u05d1', u'\u05de\u05e1\u05db\u05d9 \u05de\u05d7\u05e9\u05d1', u'\u05de\u05d3\u05e4\u05e1\u05d5\u05ea', u'\u05e6\u05d9\u05d5\u05d3 \u05ea\u05e7\u05e9\u05d5\u05e8\u05ea \u05de\u05d5\u05dc\u05d8\u05d9\u05de\u05d3\u05d9\u05d4 \u05d5- DataVoice', u'\u05e9\u05e8\u05ea\u05d9\u05dd', u'\u05de\u05d7\u05e9\u05d5\u05d1 \u05d5\u05ea\u05e7\u05e9\u05d5\u05e8\u05ea', u'\u05de\u05db\u05e9\u05d9\u05e8\u05d9 \u05ea\u05e7\u05e9\u05d5\u05e8\u05ea \u05d5\u05d0\u05d1\u05d9\u05d6\u05e8\u05d9\u05dd', u'\u05e8\u05db\u05d9\u05d1\u05d9\u05dd \u05dc\u05d8\u05db\u05e0\u05d5\u05dc\u05d5\u05d2\u05d9\u05d5\u05ea \u05de\u05d9\u05d3\u05e2 \u05d5\u05e9\u05d9\u05d3\u05d5\u05e8', u'\u05d9\u05d7\u05d9\u05d3\u05d5\u05ea \u05d0\u05d7\u05e1\u05d5\u05df \u05e0\u05ea\u05d5\u05e0\u05d9\u05dd', u'\u05de\u05d7\u05e9\u05d1\u05d9\u05dd', u'\u05ea\u05d5\u05db\u05e0\u05d5\u05ea', u'\u05e6\u05d9\u05d5\u05d3 \u05e0\u05dc\u05d5\u05d5\u05d4 \u05dc\u05de\u05d7\u05e9\u05d5\u05d1', u'\u05de\u05e1\u05db\u05d9 \u05de\u05d7\u05e9\u05d1', u'\u05de\u05d3\u05e4\u05e1\u05d5\u05ea', u'\u05e6\u05d9\u05d5\u05d3 \u05ea\u05e7\u05e9\u05d5\u05e8\u05ea \u05de\u05d5\u05dc\u05d8\u05d9\u05de\u05d3\u05d9\u05d4 \u05d5- DataVoice', u'\u05e9\u05e8\u05ea\u05d9\u05dd']",שקל,פרסום כוונה להתקשרות עם ספק יחיד טרום החלטת וועדה,513400028,company
571234,,משרד האוצר,התקשרות עם ספק יחיד,"היולט-פקרד (ישראל) בע""מ",511009342,2016-01-01,2017-12-31,2015-11-23,2015-11-04,אסנת תורג'מן,osnatt@mof.gov.il,שירות פרואקטיבי למערכי אחסון ושרתים,,,טרום החלטת ועדה,http://www.mr.gov.il/ExemptionMessage/Pages/ExemptionMessage.aspx?pID=571234,"[u'\u05de\u05d7\u05e9\u05d5\u05d1 \u05d5\u05ea\u05e7\u05e9\u05d5\u05e8\u05ea', u'\u05de\u05db\u05e9\u05d9\u05e8\u05d9 \u05ea\u05e7\u05e9\u05d5\u05e8\u05ea \u05d5\u05d0\u05d1\u05d9\u05d6\u05e8\u05d9\u05dd', u'\u05e8\u05db\u05d9\u05d1\u05d9\u05dd \u05dc\u05d8\u05db\u05e0\u05d5\u05dc\u05d5\u05d2\u05d9\u05d5\u05ea \u05de\u05d9\u05d3\u05e2 \u05d5\u05e9\u05d9\u05d3\u05d5\u05e8', u'\u05d9\u05d7\u05d9\u05d3\u05d5\u05ea \u05d0\u05d7\u05e1\u05d5\u05df \u05e0\u05ea\u05d5\u05e0\u05d9\u05dd', u'\u05de\u05d7\u05e9\u05d1\u05d9\u05dd', u'\u05ea\u05d5\u05db\u05e0\u05d5\u05ea', u'\u05e6\u05d9\u05d5\u05d3 \u05e0\u05dc\u05d5\u05d5\u05d4 \u05dc\u05de\u05d7\u05e9\u05d5\u05d1', u'\u05de\u05e1\u05db\u05d9 \u05de\u05d7\u05e9\u05d1', u'\u05de\u05d3\u05e4\u05e1\u05d5\u05ea', u'\u05e6\u05d9\u05d5\u05d3 \u05ea\u05e7\u05e9\u05d5\u05e8\u05ea \u05de\u05d5\u05dc\u05d8\u05d9\u05de\u05d3\u05d9\u05d4 \u05d5- DataVoice', u'\u05e9\u05e8\u05ea\u05d9\u05dd', u'\u05de\u05d7\u05e9\u05d5\u05d1 \u05d5\u05ea\u05e7\u05e9\u05d5\u05e8\u05ea', u'\u05de\u05db\u05e9\u05d9\u05e8\u05d9 \u05ea\u05e7\u05e9\u05d5\u05e8\u05ea \u05d5\u05d0\u05d1\u05d9\u05d6\u05e8\u05d9\u05dd', u'\u05e8\u05db\u05d9\u05d1\u05d9\u05dd \u05dc\u05d8\u05db\u05e0\u05d5\u05dc\u05d5\u05d2\u05d9\u05d5\u05ea \u05de\u05d9\u05d3\u05e2 \u05d5\u05e9\u05d9\u05d3\u05d5\u05e8', u'\u05d9\u05d7\u05d9\u05d3\u05d5\u05ea \u05d0\u05d7\u05e1\u05d5\u05df \u05e0\u05ea\u05d5\u05e0\u05d9\u05dd', u'\u05de\u05d7\u05e9\u05d1\u05d9\u05dd', u'\u05ea\u05d5\u05db\u05e0\u05d5\u05ea', u'\u05e6\u05d9\u05d5\u05d3 \u05e0\u05dc\u05d5\u05d5\u05d4 \u05dc\u05de\u05d7\u05e9\u05d5\u05d1', u'\u05de\u05e1\u05db\u05d9 \u05de\u05d7\u05e9\u05d1', u'\u05de\u05d3\u05e4\u05e1\u05d5\u05ea', u'\u05e6\u05d9\u05d5\u05d3 \u05ea\u05e7\u05e9\u05d5\u05e8\u05ea \u05de\u05d5\u05dc\u05d8\u05d9\u05de\u05d3\u05d9\u05d4 \u05d5- DataVoice', u'\u05e9\u05e8\u05ea\u05d9\u05dd']",שקל,פרסום כוונה להתקשרות עם ספק יחיד טרום החלטת וועדה,511009342,company
570500,,משרד האוצר,"ריכוז התקשרויות , מכרז מרכזי שערך החשכ""ל עבור משרדי ממשלה",טרם נקבע הספק הזוכה בהליך פנייה לקבלת הצעות,,2015-10-25,2016-04-25,,2015-11-03,,,בקשה לפטור ממכרז לצורך רכישת כסאות,7020,"הנימוקים מפורטים בפרוטוקול המצ""ב","אושר ע""י ועדת הפטור המרכזית",http://www.mr.gov.il/ExemptionMessage/Pages/ExemptionMessage.aspx?pID=570500,"[u'\u05e8\u05d9\u05d4\u05d5\u05d8 \u05d5\u05e6\u05d9\u05d5\u05d3 \u05dc\u05e8\u05d9\u05d4\u05d5\u05d8', u'\u05e8\u05d9\u05d4\u05d5\u05d8 \u05dc\u05d0\u05d9\u05e8\u05d5\u05d7', u'\u05e8\u05d9\u05d4\u05d5\u05d8 \u05d7\u05d5\u05e5', u'\u05e8\u05d9\u05d4\u05d5\u05d8 \u05de\u05d5\u05e1\u05d3\u05d9 \u05d5\u05ea\u05e2\u05e9\u05d9\u05d9\u05ea\u05d9', u'\u05e8\u05d9\u05d4\u05d5\u05d8 \u05d5\u05e6\u05d9\u05d5\u05d3 \u05dc\u05e8\u05d9\u05d4\u05d5\u05d8', u'\u05e8\u05d9\u05d4\u05d5\u05d8 \u05dc\u05d0\u05d9\u05e8\u05d5\u05d7', u'\u05e8\u05d9\u05d4\u05d5\u05d8 \u05d7\u05d5\u05e5', u'\u05e8\u05d9\u05d4\u05d5\u05d8 \u05de\u05d5\u05e1\u05d3\u05d9 \u05d5\u05ea\u05e2\u05e9\u05d9\u05d9\u05ea\u05d9']",שקל,בקשה לפטור ממכרז,,
571079,,משרד האוצר,התקשרות עם ספק יחיד,JATO DYNAMICS LIMITED,,2016-01-01,2018-12-31,2015-11-19,2015-11-02,אסנת תורג'מן,osnatt@mof.gov.il,"מינהל הרכב הממשלתי מבקש לרכוש שירותי שימוש במערכת ממוחשבת המשמשת אותו לצורך מכרזי רכישת רכבים, ניתוח והשוואת הצעות ספקים כמפורט בחוות הדעת המקצועית.",,,טרום החלטת ועדה,http://www.mr.gov.il/ExemptionMessage/Pages/ExemptionMessage.aspx?pID=571079,"[u'\u05ea\u05d5\u05db\u05e0\u05d5\u05ea', u'\u05ea\u05d5\u05db\u05e0\u05d5\u05ea']",דולר,פרסום כוונה להתקשרות עם ספק יחיד טרום החלטת וועדה,,
571081,,משרד האוצר,התקשרות עם ספק יחיד,"היולט-פקרד (ישראל) בע""מ",511009342,2016-01-01,2016-03-31,2015-11-19,2015-11-02,אסנת תורג'מן,osnatt@mof.gov.il,"מתן שירות ותחזוקה לחדר מחשב ושרתי בוחן במשרד האוצר נדרש שירותי תיקון ו/ או החלפת רכיב תקול באתר הלקוח, עבור כל פריט חומרה מתוצרת HP.",,,טרום החלטת ועדה,http://www.mr.gov.il/ExemptionMessage/Pages/ExemptionMessage.aspx?pID=571081,"[u'\u05de\u05d7\u05e9\u05d5\u05d1 \u05d5\u05ea\u05e7\u05e9\u05d5\u05e8\u05ea', u'\u05de\u05db\u05e9\u05d9\u05e8\u05d9 \u05ea\u05e7\u05e9\u05d5\u05e8\u05ea \u05d5\u05d0\u05d1\u05d9\u05d6\u05e8\u05d9\u05dd', u'\u05e8\u05db\u05d9\u05d1\u05d9\u05dd \u05dc\u05d8\u05db\u05e0\u05d5\u05dc\u05d5\u05d2\u05d9\u05d5\u05ea \u05de\u05d9\u05d3\u05e2 \u05d5\u05e9\u05d9\u05d3\u05d5\u05e8', u'\u05d9\u05d7\u05d9\u05d3\u05d5\u05ea \u05d0\u05d7\u05e1\u05d5\u05df \u05e0\u05ea\u05d5\u05e0\u05d9\u05dd', u'\u05de\u05d7\u05e9\u05d1\u05d9\u05dd', u'\u05ea\u05d5\u05db\u05e0\u05d5\u05ea', u'\u05e6\u05d9\u05d5\u05d3 \u05e0\u05dc\u05d5\u05d5\u05d4 \u05dc\u05de\u05d7\u05e9\u05d5\u05d1', u'\u05de\u05e1\u05db\u05d9 \u05de\u05d7\u05e9\u05d1', u'\u05de\u05d3\u05e4\u05e1\u05d5\u05ea', u'\u05e6\u05d9\u05d5\u05d3 \u05ea\u05e7\u05e9\u05d5\u05e8\u05ea \u05de\u05d5\u05dc\u05d8\u05d9\u05de\u05d3\u05d9\u05d4 \u05d5- DataVoice', u'\u05e9\u05e8\u05ea\u05d9\u05dd', u'\u05de\u05d7\u05e9\u05d5\u05d1 \u05d5\u05ea\u05e7\u05e9\u05d5\u05e8\u05ea', u'\u05de\u05db\u05e9\u05d9\u05e8\u05d9 \u05ea\u05e7\u05e9\u05d5\u05e8\u05ea \u05d5\u05d0\u05d1\u05d9\u05d6\u05e8\u05d9\u05dd', u'\u05e8\u05db\u05d9\u05d1\u05d9\u05dd \u05dc\u05d8\u05db\u05e0\u05d5\u05dc\u05d5\u05d2\u05d9\u05d5\u05ea \u05de\u05d9\u05d3\u05e2 \u05d5\u05e9\u05d9\u05d3\u05d5\u05e8', u'\u05d9\u05d7\u05d9\u05d3\u05d5\u05ea \u05d0\u05d7\u05e1\u05d5\u05df \u05e0\u05ea\u05d5\u05e0\u05d9\u05dd', u'\u05de\u05d7\u05e9\u05d1\u05d9\u05dd', u'\u05ea\u05d5\u05db\u05e0\u05d5\u05ea', u'\u05e6\u05d9\u05d5\u05d3 \u05e0\u05dc\u05d5\u05d5\u05d4 \u05dc\u05de\u05d7\u05e9\u05d5\u05d1', u'\u05de\u05e1\u05db\u05d9 \u05de\u05d7\u05e9\u05d1', u'\u05de\u05d3\u05e4\u05e1\u05d5\u05ea', u'\u05e6\u05d9\u05d5\u05d3 \u05ea\u05e7\u05e9\u05d5\u05e8\u05ea \u05de\u05d5\u05dc\u05d8\u05d9\u05de\u05d3\u05d9\u05d4 \u05d5- DataVoice', u'\u05e9\u05e8\u05ea\u05d9\u05dd']",שקל,פרסום כוונה להתקשרות עם ספק יחיד טרום החלטת וועדה,511009342,company
570918,,משרד האוצר,התקשרות עם ספק יחיד,נילסן ישראל,511994790,2015-12-01,2018-11-30,2015-11-16,2015-10-28,ערן מנסנו,eranma@mof.gov.il,"משרד האוצר מתעתד להתקשר עם חברת ""איי סי נילסן (ישראל) בע""מ"" עבור רכישת נתונים לצורך בחינה וניתוח של יוקר המחייה בישראל.
בהתאם לחוות הדעת המצ""ב חברת ""איי סי נילסן (ישראל) בע""מ"" הינה ספק יחיד העומד בכל הדרישות המבוקשות על ידי משרד האוצר.
אדם הסבור כי קיים ספק אחר המסוגל לבצע את ההתקשרות רשאי לפנות אלינו.",,,טרום החלטת ועדה,http://www.mr.gov.il/ExemptionMessage/Pages/ExemptionMessage.aspx?pID=570918,"[u'\u05e9\u05d9\u05e8\u05d5\u05ea\u05d9\u05dd \u05dc\u05de\u05d2\u05d6\u05e8 \u05d4\u05e6\u05d1\u05d5\u05e8\u05d9', u'\u05e9\u05d9\u05e8\u05d5\u05ea\u05d9\u05dd \u05e6\u05d1\u05d5\u05e8\u05d9\u05d9\u05dd (\u05d7\u05e9\u05de\u05dc,\u05d2\u05d6,\u05de\u05d9\u05dd)', u'\u05e9\u05d9\u05e8\u05d5\u05ea\u05d9 \u05ea\u05e7\u05e9\u05d5\u05e8\u05ea', u'\u05e9\u05d9\u05e8\u05d5\u05ea\u05d9 \u05d4\u05ea\u05d5\u05d5\u05d9\u05d9\u05ea \u05de\u05d3\u05d9\u05e0\u05d9\u05d5\u05ea \u05d5\u05d8\u05d9\u05e4\u05d5\u05dc \u05d1\u05d0\u05d6\u05e8\u05d7\u05d9\u05dd', u'\u05de\u05d9\u05de\u05d5\u05df \u05e4\u05d9\u05ea\u05d5\u05d7', u'\u05e9\u05d9\u05e8\u05d5\u05ea\u05d9 \u05d1\u05d9\u05d8\u05d5\u05d7', u'\u05e9\u05d9\u05e8\u05d5\u05ea\u05d9\u05dd \u05e4\u05d9\u05e0\u05e0\u05e1\u05d9\u05d9\u05dd', u'\u05e9\u05d9\u05e8\u05d5\u05ea\u05d9\u05dd \u05dc\u05de\u05d2\u05d6\u05e8 \u05d4\u05e6\u05d1\u05d5\u05e8\u05d9', u'\u05e9\u05d9\u05e8\u05d5\u05ea\u05d9\u05dd \u05e6\u05d1\u05d5\u05e8\u05d9\u05d9\u05dd (\u05d7\u05e9\u05de\u05dc,\u05d2\u05d6,\u05de\u05d9\u05dd)', u'\u05e9\u05d9\u05e8\u05d5\u05ea\u05d9 \u05ea\u05e7\u05e9\u05d5\u05e8\u05ea', u'\u05e9\u05d9\u05e8\u05d5\u05ea\u05d9 \u05d4\u05ea\u05d5\u05d5\u05d9\u05d9\u05ea \u05de\u05d3\u05d9\u05e0\u05d9\u05d5\u05ea \u05d5\u05d8\u05d9\u05e4\u05d5\u05dc \u05d1\u05d0\u05d6\u05e8\u05d7\u05d9\u05dd', u'\u05de\u05d9\u05de\u05d5\u05df \u05e4\u05d9\u05ea\u05d5\u05d7', u'\u05e9\u05d9\u05e8\u05d5\u05ea\u05d9 \u05d1\u05d9\u05d8\u05d5\u05d7', u'\u05e9\u05d9\u05e8\u05d5\u05ea\u05d9\u05dd \u05e4\u05d9\u05e0\u05e0\u05e1\u05d9\u05d9\u05dd']",שקל,פרסום כוונה להתקשרות עם ספק יחיד טרום החלטת וועדה,511994790,company
570646,,משרד האוצר,התקשרות עם ספק יחיד,"א.מ. חניות (ירושלים) (1993) בע""מ",511870156,2015-11-01,2020-10-31,2015-11-10,2015-10-26,אנייס גורן,agnes@mof.gov.il,בקשה לאישור פטור ממכרז עבור  חניה ליחידות מינהלת הגמלאות אגף הביקורת ומערכות מידע,,,טרום החלטת ועדה,http://www.mr.gov.il/ExemptionMessage/Pages/ExemptionMessage.aspx?pID=570646,"[u'\u05e9\u05d9\u05e8\u05d5\u05ea\u05d9 \u05d7\u05e0\u05d9\u05d4', u'\u05e9\u05d9\u05e8\u05d5\u05ea\u05d9 \u05d7\u05e0\u05d9\u05d4']",שקל,פרסום כוונה להתקשרות עם ספק יחיד טרום החלטת וועדה,511870156,company
570589,,משרד האוצר,התקשרות עם ספק יחיד,ארגון ה-IAIS,,2016-01-01,2018-12-31,,2015-10-25,,,פניה לאישור התקשרות עם ארגון ה- IAIS כספק יחיד לצורך תשלום דמי חבר לשלוש שנים,630000,"נימוקים מופיעים בפרוטוקול המצ""ב",דיווח תקין ומאושר,http://www.mr.gov.il/ExemptionMessage/Pages/ExemptionMessage.aspx?pID=570589,"[u'\u05e9\u05d9\u05e8\u05d5\u05ea\u05d9\u05dd \u05e4\u05d9\u05e0\u05e0\u05e1\u05d9\u05d9\u05dd', u'\u05de\u05d9\u05de\u05d5\u05df \u05e4\u05d9\u05ea\u05d5\u05d7', u'\u05e9\u05d9\u05e8\u05d5\u05ea\u05d9 \u05d1\u05d9\u05d8\u05d5\u05d7', u'\u05e9\u05d9\u05e8\u05d5\u05ea\u05d9\u05dd \u05e4\u05d9\u05e0\u05e0\u05e1\u05d9\u05d9\u05dd', u'\u05de\u05d9\u05de\u05d5\u05df \u05e4\u05d9\u05ea\u05d5\u05d7', u'\u05e9\u05d9\u05e8\u05d5\u05ea\u05d9 \u05d1\u05d9\u05d8\u05d5\u05d7']",שקל,דיווח פטור משרדי,,
570199,,משרד האוצר,התקשרות המשך בסמכות ועדת פטור משרדית,"המשרד הנקי נקיון ואחזקה (1987)בע""מ",511178105,2016-01-01,2016-06-30,,2015-10-25,,,"בקשה להרחבת התקשרות עם חברת ""המשרד הנקי ניקיון ואחזקה (1987) בע""מ"" במכרז פומבי 5/2011 למתן שירותי ניקיון עבור משרד האוצר.",1400000,"ראה פרוטוקול שמצ""ב.",דיווח תקין ומאושר,http://www.mr.gov.il/ExemptionMessage/Pages/ExemptionMessage.aspx?pID=570199,"[u'\u05e9\u05d9\u05e8\u05d5\u05ea\u05d9 \u05e0\u05d9\u05e7\u05d9\u05d5\u05df \u05d5\u05d4\u05d3\u05d1\u05e8\u05d4', u'\u05d0\u05d9\u05e1\u05d5\u05e3 \u05d5\u05d4\u05e9\u05dc\u05db\u05ea \u05e4\u05e1\u05d5\u05dc\u05ea', u'\u05e9\u05e8\u05d5\u05ea\u05d9 \u05ea\u05d7\u05d6\u05d5\u05e7\u05d4 \u05d5\u05e0\u05d9\u05e7\u05d5\u05d9', u'\u05e9\u05d9\u05e8\u05d5\u05ea\u05d9 \u05e0\u05d9\u05e7\u05d9\u05d5\u05df \u05d5\u05d4\u05d3\u05d1\u05e8\u05d4', u'\u05d0\u05d9\u05e1\u05d5\u05e3 \u05d5\u05d4\u05e9\u05dc\u05db\u05ea \u05e4\u05e1\u05d5\u05dc\u05ea', u'\u05e9\u05e8\u05d5\u05ea\u05d9 \u05ea\u05d7\u05d6\u05d5\u05e7\u05d4 \u05d5\u05e0\u05d9\u05e7\u05d5\u05d9']",שקל,דיווח פטור משרדי,511178105,company
570546,,משרד האוצר,התקשרות עם ספק יחיד,"ביפר תקשורת ישראל בע""מ",511284283,2016-01-01,2016-12-31,2015-11-08,2015-10-20,אסנת תורג'מן,osnatt@mof.gov.il,"התקשרות עם ביפר תקשורת ישראל בע""מ",,,טרום החלטת ועדה,http://www.mr.gov.il/ExemptionMessage/Pages/ExemptionMessage.aspx?pID=570546,"[u'\u05de\u05db\u05e9\u05d9\u05e8\u05d9 \u05ea\u05e7\u05e9\u05d5\u05e8\u05ea \u05d5\u05d0\u05d1\u05d9\u05d6\u05e8\u05d9\u05dd', u'\u05de\u05db\u05e9\u05d9\u05e8\u05d9 \u05ea\u05e7\u05e9\u05d5\u05e8\u05ea \u05d5\u05d0\u05d1\u05d9\u05d6\u05e8\u05d9\u05dd']",שקל,פרסום כוונה להתקשרות עם ספק יחיד טרום החלטת וועדה,511284283,company
570271,,משרד האוצר,התקשרות עם ספק יחיד,"נבו הוצאה לאור בע""מ",512539503,2016-01-01,2016-12-31,2015-11-03,2015-10-14,שושי בן אהרון,SYREJECT@MOF.GOV.IL,נבו - מאגר משפטי לשנת 2016 כמצורף בחוות הדעת.,,,טרום החלטת ועדה,http://www.mr.gov.il/ExemptionMessage/Pages/ExemptionMessage.aspx?pID=570271,"[u'\u05de\u05d7\u05e9\u05d5\u05d1 \u05d5\u05ea\u05e7\u05e9\u05d5\u05e8\u05ea', u'\u05de\u05db\u05e9\u05d9\u05e8\u05d9 \u05ea\u05e7\u05e9\u05d5\u05e8\u05ea \u05d5\u05d0\u05d1\u05d9\u05d6\u05e8\u05d9\u05dd', u'\u05e8\u05db\u05d9\u05d1\u05d9\u05dd \u05dc\u05d8\u05db\u05e0\u05d5\u05dc\u05d5\u05d2\u05d9\u05d5\u05ea \u05de\u05d9\u05d3\u05e2 \u05d5\u05e9\u05d9\u05d3\u05d5\u05e8', u'\u05d9\u05d7\u05d9\u05d3\u05d5\u05ea \u05d0\u05d7\u05e1\u05d5\u05df \u05e0\u05ea\u05d5\u05e0\u05d9\u05dd', u'\u05de\u05d7\u05e9\u05d1\u05d9\u05dd', u'\u05ea\u05d5\u05db\u05e0\u05d5\u05ea', u'\u05e6\u05d9\u05d5\u05d3 \u05e0\u05dc\u05d5\u05d5\u05d4 \u05dc\u05de\u05d7\u05e9\u05d5\u05d1', u'\u05de\u05e1\u05db\u05d9 \u05de\u05d7\u05e9\u05d1', u'\u05de\u05d3\u05e4\u05e1\u05d5\u05ea', u'\u05e6\u05d9\u05d5\u05d3 \u05ea\u05e7\u05e9\u05d5\u05e8\u05ea \u05de\u05d5\u05dc\u05d8\u05d9\u05de\u05d3\u05d9\u05d4 \u05d5- DataVoice', u'\u05e9\u05e8\u05ea\u05d9\u05dd', u'\u05de\u05d7\u05e9\u05d5\u05d1 \u05d5\u05ea\u05e7\u05e9\u05d5\u05e8\u05ea', u'\u05de\u05db\u05e9\u05d9\u05e8\u05d9 \u05ea\u05e7\u05e9\u05d5\u05e8\u05ea \u05d5\u05d0\u05d1\u05d9\u05d6\u05e8\u05d9\u05dd', u'\u05e8\u05db\u05d9\u05d1\u05d9\u05dd \u05dc\u05d8\u05db\u05e0\u05d5\u05dc\u05d5\u05d2\u05d9\u05d5\u05ea \u05de\u05d9\u05d3\u05e2 \u05d5\u05e9\u05d9\u05d3\u05d5\u05e8', u'\u05d9\u05d7\u05d9\u05d3\u05d5\u05ea \u05d0\u05d7\u05e1\u05d5\u05df \u05e0\u05ea\u05d5\u05e0\u05d9\u05dd', u'\u05de\u05d7\u05e9\u05d1\u05d9\u05dd', u'\u05ea\u05d5\u05db\u05e0\u05d5\u05ea', u'\u05e6\u05d9\u05d5\u05d3 \u05e0\u05dc\u05d5\u05d5\u05d4 \u05dc\u05de\u05d7\u05e9\u05d5\u05d1', u'\u05de\u05e1\u05db\u05d9 \u05de\u05d7\u05e9\u05d1', u'\u05de\u05d3\u05e4\u05e1\u05d5\u05ea', u'\u05e6\u05d9\u05d5\u05d3 \u05ea\u05e7\u05e9\u05d5\u05e8\u05ea \u05de\u05d5\u05dc\u05d8\u05d9\u05de\u05d3\u05d9\u05d4 \u05d5- DataVoice', u'\u05e9\u05e8\u05ea\u05d9\u05dd']",שקל,פרסום כוונה להתקשרות עם ספק יחיד טרום החלטת וועדה,512539503,company
570224,,משרד האוצר,התקשרות עם ספק יחיד,אוניברסיטת בן גוריון בנגב,580012474,2015-11-22,2018-11-21,2015-11-01,2015-10-13,ערן מנסנו,eranma@mof.gov.il,"משרד האוצר מתעתד להתקשר עם אוניברסיטת בן גוריון, לצורך עריכת מחקרים בתחומי הפנסיה עבור אגף שוק ההון, ביטוח וחיסכון במשרד האוצר. המחקרים צפויים לשמש את האגף לצורך המלצה על המדיניות הממשלתית הנדרשת ועל הכלים הרגולטורים המתאימים בתחום החיסכון הפנסיוני. 
אדם הסבור כי קיים ספק אחר המסוגל לבצע את ההתקשרות רשאי לפנות אלינו.",,,טרום החלטת ועדה,http://www.mr.gov.il/ExemptionMessage/Pages/ExemptionMessage.aspx?pID=570224,"[u'\u05e9\u05d9\u05e8\u05d5\u05ea\u05d9 \u05d1\u05d9\u05d8\u05d5\u05d7', u'\u05e9\u05d9\u05e8\u05d5\u05ea\u05d9 \u05d1\u05d9\u05d8\u05d5\u05d7']",שקל,פרסום כוונה להתקשרות עם ספק יחיד טרום החלטת וועדה,500701644,university
570195,,משרד האוצר,מכרז סגור - הוראת שעה,ייבחר לאחר המכרז שיפורסם במאגר הקבלנים הממשלתי,,2015-11-01,2016-11-01,,2015-10-13,,,פניה לאישור יציאה למכרז סגור באמצעות מאגר הקבלנים הממשלתי לצורך עבודות צבע בכל יחידות משרד האוצר.,880000,"ראה פרוטוקול שמצ""ב.",נרשם,http://www.mr.gov.il/ExemptionMessage/Pages/ExemptionMessage.aspx?pID=570195,"[u'\u05e9\u05d9\u05e8\u05d5\u05ea\u05d9 \u05d1\u05e0\u05d9\u05d9\u05d4 \u05d5\u05d0\u05d7\u05d6\u05e7\u05ea \u05de\u05d1\u05e0\u05d9\u05dd', u'\u05e9\u05d9\u05e8\u05d5\u05ea\u05d9 \u05d1\u05e0\u05d9\u05d9\u05d4 \u05d5\u05d0\u05d7\u05d6\u05e7\u05ea \u05de\u05d1\u05e0\u05d9\u05dd']",שקל,דיווח פטור משרדי,,
576995,,משרד הבריאות - המרכז הרפואי אסף הרופא,התקשרות עם ספק יחיד,"פרומדיקו בע""מ",510840010,2016-03-01,2016-12-31,2016-03-09,2016-02-21,יהודית ביטון,bitoni@asaf.health.gov.il,תכשיירם תזונתיים לדיאטה של ABBOT,,,טרום החלטת ועדה,http://www.mr.gov.il/ExemptionMessage/Pages/ExemptionMessage.aspx?pID=576995,"[u'\u05de\u05d6\u05d5\u05df ,\u05de\u05e9\u05e7\u05d0\u05d5\u05ea \u05d5\u05de\u05d5\u05e6\u05e8\u05d9 \u05d8\u05d1\u05e7']",שקל,פרסום כוונה להתקשרות עם ספק יחיד טרום החלטת וועדה,510840010,company
